9903,99.75,0,6016,20250404-061500-062000.mp4
9905,241.25,0,6016,20250404-061500-062000.mp4
9905,346,0,5984,20250404-062000-062500.mp4
9911,5.5,0,5984,20250404-062000-062500.mp4
9911,277,0,6016,20250404-062500-063000.mp4
9906,79.25,0,6016,20250404-062500-063000.mp4
9906,31.25,0,1032,20250404-063000-063459.mp4
9905,47.75,0,5032,20250404-063000-063459.mp4
9895,4.75,0,5984,20250404-063000-063459.mp4
9895,1.5,0,2424,20250404-063500-064000.mp4
9913,352.25,0,6016,20250404-063500-064000.mp4
9913,60.75,0,1404,20250404-064000-064501.mp4
9916,291.75,0,6016,20250404-064000-064501.mp4
9916,28.75,0,1268,20250404-064501-065000.mp4
9895,275.75,0,5520,20250404-064501-065000.mp4
9908,51.75,0,5984,20250404-064501-065000.mp4
9908,373.75,0,6016,20250404-065000-065501.mp4
9908,127.25,0,4040,20250404-065501-070000.mp4
9909,238,0,5972,20250404-065501-070000.mp4
9909,196.75,0,3592,20250404-070000-070501.mp4
9917,164.75,0,6016,20250404-070000-070501.mp4
9917,229,0,5984,20250404-070501-071000.mp4
9899,123.25,0,5984,20250404-070501-071000.mp4
9899,373.75,0,6016,20250404-071000-071501.mp4
9899,126.75,0,5600,20250404-071501-072000.mp4
9900,47.5,0,5984,20250404-071501-072000.mp4
9900,39.5,0,1460,20250404-072000-072501.mp4
9914,9,0,3248,20250404-072000-072501.mp4
9909,92,0,6016,20250404-072000-072501.mp4
9909,55.25,0,5984,20250404-072501-073000.mp4
9909,29.5,0,6016,20250404-073000-073501.mp4
9911,32,0,5984,20250404-073501-074000.mp4
9900,51.75,0,6016,20250404-074000-074501.mp4
9900,112.5,0,5392,20250404-074501-075000.mp4
9905,31.75,0,5980,20250404-075501-080000.mp4
9905,85,0,3592,20250404-080000-080500.mp4
9895,24,0,6016,20250404-080000-080500.mp4
9895,88.5,0,2660,20250404-080501-081000.mp4
9894,157.25,0,5984,20250404-080501-081000.mp4
9894,363,0,6016,20250404-081000-081500.mp4
9906,174.5,0,5984,20250404-081500-082000.mp4
9911,19.5,0,2452,20250404-082000-082500.mp4
9901,29.5,0,3036,20250404-082500-082959.mp4
9895,75,0,5064,20250404-083000-083500.mp4
9901,49.75,0,3656,20250404-083500-084001.mp4
9911,28,0,2508,20250404-084001-084500.mp4
9912,46.25,0,4556,20250404-084500-085001.mp4
9911,60.5,0,6016,20250404-084500-085001.mp4
9895,55,0,4228,20250404-085001-085500.mp4
9911,23.75,0,5480,20250404-085001-085500.mp4
9915,21,0,4096,20250404-085500-090001.mp4
9909,26.25,0,3416,20250404-090001-090500.mp4
9915,7.25,0,4216,20250404-090001-090500.mp4
9905,47,0,5984,20250404-090001-090500.mp4
9901,299.25,0,6016,20250404-090500-091001.mp4
9901,134.25,0,3432,20250404-091001-091500.mp4
9915,16.25,0,3880,20250404-091001-091500.mp4
9905,16.25,0,5864,20250404-091001-091500.mp4
9917,14,0,2368,20250404-091500-092001.mp4
9895,37.25,0,4456,20250404-091500-092001.mp4
9909,2.75,0,6016,20250404-091500-092001.mp4
9895,3,0,2664,20250404-092001-092500.mp4
9905,22,0,2696,20250404-092001-092500.mp4
9901,45,0,6016,20250404-092500-093001.mp4
9917,1.25,0,3604,20250404-093001-093500.mp4
9913,15.5,0,2908,20250404-094001-094500.mp4
9900,16.75,0,5984,20250404-094001-094500.mp4
9900,21.75,0,3040,20250404-094500-095000.mp4
9908,180,0,6016,20250404-094500-095000.mp4
9908,7.75,0,5228,20250404-095001-095500.mp4
9895,42.5,0,5997,20250404-095500-100000.mp4
9895,31,0,584,20250404-100000-100500.mp4
9901,322,0,5984,20250404-100000-100500.mp4
9901,168.75,0,3388,20250404-100500-101000.mp4
9915,165,0,5824,20250404-100500-101000.mp4
9915,44.75,0,1128,20250404-101000-101500.mp4
9915,44.75,0,2176,20250404-101000-101500.mp4
9914,149.25,0,5984,20250404-101000-101500.mp4
9914,48.75,0,1452,20250404-101500-102000.mp4
